"одначе крізь сльози втрат уже починаю прислухатися до голосу вишні і бджоли" "одначе крізь сльози втрат уже починаю прислухатися до голосу вишні і джоли"
"постягав а по обіді занесу може й прадідівське на що придасться" "пустягав а по обіді занесу може й прадідівське на що придасться"
"а збіжжя всякого в хаті у господаря за добрих часів стільки не бувало" "а збіжжя всякого в хаті у господаря за добрих часів скільки не бувало"
"бо як пішли далі в степ уже не наздоженеш" "бо як пішли далі в степ уже не нас доженеш"
"дрозд тим часом сiв на бочку з водою та й дзьобає собi" "дроз тим часом сiв на бочку з водою та й дзьобає собі"
"я сиджу за дрібненьку справу синистаршини до красної армії на мобілізацію не зголосилися" "я сиджу за дрібненьку справу сини старшини до красної армії на мобілізацію не зголосилися"
"другий план виглядав значно реалістичнішим" "другий план виглядав значно реалістичніши"
"діло ось у чому" "ділоос у чому"
"як тілько темна та пахмурна" "як тілько темна та похмурна"
"відірвавши смугу підкладки від пальта скручую її шнурком і зашморгую на своїй шиї" "відірвавши смугу підкладки від пальта скручую їй шнурком і зашморгую на своїй шиї"
"зсередини ми укріпили їх пресованою соломою" "з середини ми укріпили їх пресованою соломою"
"стурдза не сприйняв пропозицію всерйоз і відмовився" "стурдза не прийняв пропозицію всерйоз і відмовився"
"польською мовою говорив тільки польський ксьондз дідич і учитель" "польською мовою говорив тільки польський ксьонз дідич і учитель"
"курултай кримськотатарського народу таємним голосуванням призначає меджліс" "курлатайк кримськотатарського народу таємним голосуванням призначає меджліс"
"решту коней поставили надворі біля кошів" "решту коней поставив надворі біля кошів"
"невеликі числом але незламні духом можуть успішно боротися з незрівнянно сильнішим ворогом" "не великі числом але незламні духом можуть успішно боротися з незрівнянно сильнішим ворогом"
"проте більшість льодовикових потоків впадає не в океан а в шельфові льодовики" "проти більшість льодовикових потоків впадає не в океан а в шельфові льодовики"
"ченці ще насадили а ці божі коровки тепер і доглянути не можуть" "ченці ще насодили а ці божі коровки тепер і доглянути не можуть"
"здайте зброю відведемо вас до штабу дивізії" "здайте зброю відвеземо вас до штабу дивізії"
"іскорчившуюся в дугу" "і скорчившуюся в дугу"
"напрямок статей і закликів помиритися з поляками щоб розбити врангеля й петлюру" "напрямок статей закликів помиритися з поляками щоб розбити врангеля й петлюру"
"за ним на повному ходу рухалися два бронепоїзди керовані семеном лощенком і павлом шандруком" "за ним на повному ходу рухалися два бронепоїздикеровані семеном лощенком і павломшандруком"
"тепліше буде чатувати та й пес слід не так скоро винюхає пояснив бугай" "тепліше буде чатуватита й пес слід не так скоро винюхаєпояснив бугай"
"до холодного яру ще й цвітковський із полком кінноти прийшов" "до холодного яру щейцвітковський із полком кінноти прийшов"
"макітру одділив од плеч" "макітруділив од плеч"
"покіль кликнули їх за стіл" "покiль кликнули їх за стіл"
"поставивши коней ідемо з хмарою до сільради" "поставивши коней ідемо з хмарою до сіль ради"
"близько полудня ми були вже в єлисаветграді" "близько полудня ми були вже в єлисеветграді"
"загомонів на вітрів грізно" "загомонів на вітрів грізну"
"чимало старих характерників залишилося на великому лузі і після зруйнування січі" "чимало старих характерників залишилося на великому лузіі після зруйнування січ"
"складносурядне речення з розділовими сполучниками" "складно сурядне речення з розділовими сполучниками"
"а мертвець той і ожив" "а мертвець той і ужив"
"махно впявся поглядом у нього як яструб у курча" "махновпявся поглядом у нього як яструб у курча"
"хотьби побрали всіх чорти" "хоть би побрали всіх чорти"
"кожен іммігрант бачить канаду посвоєму" "кожен іммігрант бачить канаду по своєму"
"петро чучупака солонько і гриб кинулися виводити своїх" "петрочучупака солонько і гриб кинулися виводити своїх"
"троянці в човни посідавши" "троянців човни посідавши"
"що батько у дидони вкрав" "що батько у дидоневкрав"
"так чи інакше прізвисько пристало до газети і зміцнило її імідж вагомого авторитетного видання" "так чи інакше прізвисько пристало до газети і зміцнило її іміж вагомогоавторитетного видання"
"що нас без милости морять" "що нас без милости мурять"
"насупротив сих окаянниць" "на супроти в сих окаянниць"
"уночі поблизу нашого табору розляглася стрілянина" "у ночі поблизу нашого табору розляглася стрілянина"
"коли червоне світло на останньому вагоні подаленіло переходимо залізницю" "коли червоне світло на останньому вагоні подаленілопереходимо залізницю"
"ну чого ти скиглиш до весни недалеко почнуться бої буде фронт тоді підемо пробиватися" "ну чого ти скиглиш до весни недалеко почнуться боїбуде фронт тоді підемо пробиватися"
"самці вступають в боротьбу через самиць бючи один одного головами" "самці вступають в боротьбу через самицьбючи один одного головами"
"ой сину що се ти робиш крикнув батько" "ой сину що се ти робишкрикнув батько"
"тіло петруся віднесли до мотриного монастиря й поховали на монастирському цвинтарі похристиянськи" "тіло петруся віднесли до мотурного монастиря й поховали на монастирському цвинтарі по християнський"
"не брати ж його із собою в рейд" "не братиш його із собою в рейд"
"заклекотав куліш у відрах зашкварчало сало на сковородах" "заклекотав куліш у відрахзашкорчало сало на сковородах"
"латин старий і полигався" "латинь старий і полигався"
"а то ти пилипе то тебе носить" "а то типилипе до тебе носить"
"спочатку репертуар оповідань дзьорурі був не багатим" "спочатку репертуар оповідань дзьорурі був не богатим"
"анхиз з горілочки умер" "анхиз горілочки умер"
"дрижав як каїн за алтин" "дрижав як каїн за алтину"
"а на разі я вас прошу негайно відкликати вашу кінноту і бронепотяги" "а наразі я вас прошу негайно відкликати вашу кінноту і бронепотяги"
"о шостій вечора заглянув до полковника отмарштейна" "у шостій вечора заглянув до полковника отмарштейна"
"рука зсивілого сварога кує арею моцний меч" "рука зсивілого сварогакує арею моцний меч"
"верст за три зустрічаю пять кіннотників на міцних невисоких степняках" "верст за три зустрічаю пять кіннотників на міцних не високих степняках"
"середній неф був відділений від бокових рядами з пяти квадратних стовпів" "середній неф був відділений від бокових рядами з пяти квадратних стувпів"
"твої очі світла казка що не говори" "твої очі світла каска що не говори"
"більше діла буде" "більшеділа буде"
"а людей щоб притиснути ціле село в нього замало" "людей щоб притиснути ціле село в нього замало"
"беру чобіт і витягаю з незашитої до кінця халяви кілька списаних аркушів паперу" "беру чобіт і витягаю з незашитої до кінця халяви кілька списаних аркушів поперу"
"спинити справа тачанок" "спинитисправа тачанок"
"коні підбиваються тож міняють коней у селах" "коні підбиваютьсято ж міняють коней у селах"
"кваша василенко отаманенко галайда і хоменко повели піші групи" "ваша василенко отаманенко галайда й хоменко повели піші групи"
"та мусив плить де жив отець" "та мусив плитьдежив отець"
"може й дожидали чи хто не надійде" "може й дожидали чи хто не нодійде"
"чорний ворон сердечно обняв нас особливо чорноту з яким міцно заприятелював" "чорний воронсердечно обняв нас особливо чорноту з яким міцно заприятелював"
"наведу по памяті зміст одного документа" "наведу попамяті зміст одного документа"
"разом із кіннотниками та кулеметниками ларіона загороднього була нас майже сотня" "разом із кіннотниками та кулеметниками леріона загороднього була нас майже сотня"
"у відповідь робітники влаштовували страйки а селяни вдавались до заворушень" "у відповідь робітники влаштували страйки а селяни вдавались до заворушень"
"ну як там донечко була у штабі" "ну як там доничку була у штабі"
"відпочивальники полюбляють і тутешнє солоне до неможливості сиваське озеро" "відпочивальники полюбляють і тутешнє солоне до неможливості сиваськеозеро"
"канніццаро виконав ряд важливих досліджень в галузі органічної хімії" "каніцаро виконав ряд важливих досліджень в галузі органічної хімії"
"пісня враз обірвалася злякано ойкнувши по ярах" "пiсня враз обірвалася злякано ойкнувши по ярах"
"коцурові дав трохи кулеметів і набоїв а про решту навіть не сказав" "коцуровідав трохи кулеметів і набоїв а про решту навіть не сказав"
"історія військового флоту україни у криму завершилася так і не розпочавшись" "історія військового флоту у країни у криму завершилася так і не розпочавшись"
"уночі коцурівці роззброїли заставу наших чорноморців виставлену на хуторі у бік чигирина" "вночі коцурівці роззброїли заставу наших чорноморців виставлену на хуторі у бік чигирина"
"містечко медведівка мало одинєдиний магазин сільськогосподарче споживче товариство" "містечко медведівка мало один єдиний магазин сільськогосподарче споживче товариство"
"іван петренко спав на розстеленій на землі киреї під головою сідло замість подушки" "іван петренко спав на розстеленій на землі кереїпід головою сідло замість подушки"
"йослика мені жаль його хлопці будуть певно мучити" "йослика мені жаль його хлопці будуть певну мучити"
"а ваня загинув" "аваня загинув"
"місцевість знайома лісиста в один ліс пірнув в іншому виринув" "місцевість знайома лісистав один ліс пірнув в іншому виринув"
"підскочивши впав наперед навзнак широко розкинувши руки" "підскочивши впав наперед нав знак широко розкинувши руки"
"пером в папері як писнеш" "перум в папері як писнеш"
"жиди міняйли шинькарі" "жидимінядьли шинькарі"
"колись може служила й для іншої цілі бо мала збоку незабиту дірку для чопа" "колись може служила й для іншої цілі бо мало збоку незабиту дірку для чопа"
"люсьєн створив понад сто фільмів протягом своєї карєри" "люсєн створив понад сто фільмів протягом своєї карєри"
"кьон натискає клавішу і опиняється наодинці в тій же кімнаті вночі" "кон натискає клавішу і опиняється наодинці в тій же кімнаті вночі"
"андрій показує нагайкою на стовп що стоїть перед роздоріжжям" "андрій показує нагайкою на сто що стоїть перед роздоріжжям"
"андрій узяв помистецьки вишиту сорочку" "андрій узяв по мистецькуй вишиту сорочку"
"залишаєтеся за мене" "залишається за мене"
"у яр тойді сходилися" "у яр тоді сходилися"
"ненаголошені е та и в суфіксах" "наголошені е та и в суфіксах"
дурниці дурниць
"із села затріскотіли рушниці та ручні кулемети" "із села зострікотіли рушниці та ручні кулемети"
"загинуло і троє селян зокрема одна жінка" "загинуло і труєє селян зокрема одна жінка"
"біля порожньої управи міліції нас зустрічають двоє козаків кінної сотні чорноти" "біля порожньої управи міліції на зустрічають двоє козаків кінної сотні чорноти"
"зустрів у лісі пятеро своїх козаків теж на деревах пересиділи" "зустрів у лісі пятеросвоїх козаків теж на деревах пересиділи"
"коли спантеличені червоні кинулися тікати юрбою в цей бік зустрів їх кулями і гранатами" "колись спантеличені червоні кинулися тікати юрбою в цей бік зустрів їх кулями і гранатами"
"єзуїтський коледж спочатку був церковним а не науковим де проходило навчання кандидатів у священики" "єзуїцький коледж спочатку був церковним а не науковимде проходило навчання кандидатів у священики"
"щоб з ним так бачитись мельком" "щоб з ним так бачити сьмельком"
"в закутку підвалами стара криниця якою тепер не користуються" "в закутку підвалами стара криниця якою тепер не користується"
"утішений несподіваною зустріччю запрошую гордієнка до хати знайомого селянина" "уцішений несподіваною зустріччю запрошую гордієнка до хати знайомого селянина"
"табір на площі вже спав лише денеде було чути тиху розмову" "табір на площі вже спав лише де не де було чути тиху розмову"
"хлопці вибухнули реготом" "хлопці вигухнули реготом"
"альбом позитивно оцінив відомий український роккритик олександр євтушенко" "альбом позитивно оцінив відомий український роб критик олександре євтушенко"
"тоді зліз із коня й відіслав його" "тоді зліз із коня і відіслав його"
"нарешті зявляються засапані галайдівці" "нарешті зявляються заспані галайдівці"
"долина застогнала від тисячоустого славаа і пустила його луною в яри" "долина застогнала від тисячустого слава й пустила його луною в яри"
"так куди там не візьмеш підпустять посічуть із кулеметів а тоді в контратаку" "та куди там не візьмешпідпустять посічуть з кулеметів а тоді в контратаку"
"розрізавши ще раз обмотали собі чоботи і обвязали шнурками" "розірвавшиь ще раз обмотали собі чоботи і обвязали шнурками"
"навік тепер пропала ти" "на вік тепер пропалати"
"спасибі зароби собі" "спасибі заробисобі"
"на душі було так радісно що випроставшись усіма мязами я весело засміявся вголос" "на душі було так радісно що випроставшись усіма мязами я весело засміявся в голос"
"перевязавши рану поверх холош він продовжував строчити з люка" "перевязавши рану поверх холож він продовжував строчити з люка"
"ну а тепер посмiши мене а то я їйбогу твоїх дiтей живцем поїм" "ну а тепер посміши мене а то я їй богу твоїх дітей живцемпоїм"
"неначе знали що останній раз" "не наче знали що останній раз"
"опять ірисю посила" "опять ірисю по села"
"як можна швидче тарани" "як можна швидче та рани"
"ти що ранений глянув андрій на скривавлену босу ногу" "ти що раненийглянув андрій на скривавлену босуногу"
"не мил тобі уже десь світ" "не мив тобі уже десь світ"
"на сонці замиготіли шаблі кінноти" "на сонці замеготіли шаблі кінноти"
"пішовши з гандзею в танець" "пішовши з гандзою в танець"
"денеде поблискує сріблом на сонці плесо" "де не де поблискує сріблом на сонці плесо"
"якось розстріляли дуже гарну молоду артистку що ніби служила колись у денікінській контррозвідці" "якось розстріляли дуже гарну молоду артистку що ніби служила колись у денікінській конторрозувічці"
"пес час од часу обертався і поглядав на андрія але без особливого зацікавлення" "пес часу часу обертався і поглядав на андрія але без особливого зацікавлення"
"бейнбрідж затримався готуючи екіпажі й фактично не встиг узяти участі у війні" "бейнбірж затримався готуючи екіпажи й фактично не встиг узяти участі у війні"
"обличчя бліде руки і голос дрижать" "обличчя бліде руки й голос дрижать"
"німецьку групу дуже легко схарактеризувати дрібноміщанська" "німецьку групу дуже легко схарактеризуватидрібно міщанська"
"на третій день уже можна сподіватися рогатих гостей" "на третій день уже можна сподіватися рогатигостей"
"затримавшись відганяємо вогнем тачанки перебивши в одній із них коней" "затримавшись відганяємо вогнем тачанки перебивши й в одній із них коней"
"хтонебудь може знати що такий хорунжий був у тому полку" "хто небудь може знати що такий хорунжий був у тому полку"
"не видумуйте дядьку я тоді оженюся і господарювати буду" "не видумуйте дядько я тоді оженюся і господарювати буду"
"хтось впав навалившись вагою на двері" "хтось впав навалившись вагую на двері"
"обходимо його і прямуємо до лісу нерубай" "обходимо його і прямуємо до лісу не рубай"
"перебудовувати кораблі довелося ґрунтовніше ніж планувалось" "перебудовувати кораблі довелося ґрунтовніше ніж планувалося"
"своїх рибалок вивіз мамай човнами з очеретів та обійшов ворожі частини над дніпром уночі" "своїх рибалок вивізмамайчов нами з очеретів та обійшов ворожі частини на дніпром у ночі"
"серед квітів я вмирав серед хмар я воскресав" "серед квітів я вмиравсеред хмар його скрисав"
"усілякі потапи та монатіки отуплюють ще не зміцнілий мозок української молоді" "усілякі потапи та монатіки отуплюють ще не зміцнений мозок української молоді"
"таким чином пасьют фактично є продовженням спринту що проводився напередодні" "таким чином пасют фактично є продовженням спринту що поводився напередодні"
"з дядька годі було видобути слово про повстанні справи" "з дядька годі було видубити слово про повстанні справи"
"ну а як згодиться їхати через ліс то нехай хтось прибіжить попередити нас" "ну як згодиться їхати через ліс то нехай хтось прибіжить попередити нас"
"бачте мені треба про дещо з вами побалакати" "бачте мені треба про де що з вами повулакати"
"удень андрій ходив по землянках і вчив хлопців вити" "у день андрій ходив по землянках і вчив хлопців бити"
"оля відвернула набік уста" "оля відвернула на бік уста"
"одного ранку як сонце пригріло вже повесняному йду прогулятися лісом до мотриного монастиря" "одного ранку як сонце пригріло вже повесняному йду прогулятися лісом до мотреного монастиря"
"знаємо також що вплив копура на села вивітрюється а після цього перевороту змаліє ще" "знаємо також що вплив копура на села вивітрюється а після цього переворуту змаліє ще"
"у лісі ще є денеде укріплення які видно свого часу мали значення" "у лісі ще єдине де укріплення які видно свого часу мали значення"
"у нас дівчатарозвідниці меткі" "у нас дівчата розвідниці меткі"
"яка ж то приємна річ видертися з обіймів старої бабці смерті" "яка ж то приємна річ видертися з обіймів старої бабцісмерті"
"тут ретус душу ізригнув" "тут ретуш душу і зригнув"
"оля подитячому капризно скривила уста" "оля по дитячому капризно скривила уста"
"черкнув із неба аж курить" "черкнув із неба ажкурить"
"ентеллові ж дав на кабаку" "ентелові ж дав на кабаку"
"алов наказав скласти зброю" "алов наказав скласти зброї"
"бо перевдягнуся за дівчину" "бо перевдягнуся за дівчини"
"тепер троянці в западні" "тепер троянців западні"
"в камері обережно відкриваю її" "вкамері обережно відкриваю її"
"ціни тамтешніх фючерсів визначають світові ціни на шрот на середньострокові терміни" "ціни тамтещніх фючерсів визначають світові ціни на шрот на середньострокові терміни"
"мусить піти до друкарні сам отаман бо інакше ніхто дігтяра не переконає" "мусить піти до друкарні сам отаман бо інакше ніхто діхчара не переконає"
"левадний дай гуцулякові люїса віддамо тобі два" "левадний дай гуцулікову люїсо віддамо тобі два"
"думаю зійдеться сила можна буде дати будьонівцям прочухана" "думаю зійдеться сила можна буде дати будьонівцямпрочухана"
"вік від пятнадцяти до сімдесяти особи обох статей" "вік від пєтнадцяти до сімдесяти особи у бог статей"
"ідеологічно шкідливі твори троцького та бухаріна забрати з бібліотеки" "ідеологічношкідливі твори троцького та бухаріна забрати з бібліотеки"
"виявляється куля перебила йому ногу коли він перескакував через пліт на город лісничівки" "виявляється куля перебила йому ногу коли він перескакував через плід на город лісничівки"
"останнім шуснув у гнилий тікич батько вернигора" "останнім шуснув угнилий тiкич батько вернигора"
"довідавшись що я петлюрівський старшина з повагою підстеляють мені дві свитки" "довідавшись що я петлюрівськи старшина з повагою підстіляють мені дві свитки"
"рубайсь так і дадуть палаш" "рубайсь так і дадуть палаж"
"хай мене чорт вхопить якщо той ніжний колір нашого прапора принесе україні щастя" "хай мене чорт вхопить якщо той ніжний колір нашого прапора принесе україніщастя"
"сотні рушниць і шапок знялося над натовпом і веселогучне слава перебило виступ отамана" "сутні рушниці шапок знялося над натовпомі весело гучне слава перебило виступ отамана"
"зацокотів ручний кулемет загавкали рушниці" "за цокотів ручний кулемет загавкали рушниці"
"мартин пашковський в своїй поeмі корогва савроматська в волохах" "мартинпашковський в своїй поемі корогвасавромацка в волохах"
"уночі збираємося всі в холодному яру" "у ночі збираємося всі в холодному яру"
"побіг старих господарів шукати" "побіг старий господарів шукати"
"еней з ягою розглядали" "еней з йогою розглядали"
"за планом вінклера ця держава мала простягатися від одеси до гирла дунаю" "за планом вінклера ця держава мала простягнутися від удеси догирла дунаю"
"клявся революцією що знав особисто мого чоловіка зарубали бідного петлюрівці" "клявся революцією що знав особисто мого чоловіка зарубало бідного петлюрівці"
"прощаємося сердечно не знаючи чи побачимося" "прощаймося сердечно не знаючи чи побачимося"
"а отут на цій бабі за часів панщини гайдуки карали селян канчуками" "а от тут на цій бабі за часів панщини гайдуки карали селян канчуками"
"совав даресу в ніс кулак" "сова в даресу в ніс кулак"
"ти стоїш самотньо тут немов навік закляк" "ти стоїш самотню тут не мов на вік за кляк"
"чи від холоду чи щоб не впізнали" "чи від холоду чи щоб не впізнала"
"і турна ряст топтать пустив" "і турна ряз то тать пустив"
"пішла в розвідку катря" "ішла в розвідку катря"
"я той що втік ізпід розстрілу" "я той що втік спідрозстрілу"
"фьордленд ніколи не був істотно заселеним постійно" "фьрдленд ніколи не був істотно заселеним постійно"
"де засмальцьований дідище" "де зосмальцований дідище"
"спритний сексот був інтелігентний документи відповідні привіз" "спритний сексут був інтелігентний документи відповідні привіз"
"недавно отримали поповнення мобілізованими українцями" "не давно отримали поповнення мобілізованими українцями"
"то в воду стриб пустився вплав" "та в воду стриб пустився вплав"
"де знайти її тепер рокамилітами" "де знайти її тепер руками літами"
"на урочистому похороні промовляли голова ревкому чк парткому представник центру" "на урочистому похороні промовляли голова ревкомучка парткому представник центру"
"але опівночі на дорозі за гаткою почувся скрип возів і пісні" "але у півночі на дорозі за гаткою почувся скрип возів і пісні"
"застаю там лише дві панни чергову телеграфістку та телефоністку" "застаю там лише дві пани чергову телеграфістку та телефоністку"
"щось теревенять англійською чи то шпрехають німецькою" "що с теревенять англійською чи то шпрехають німецькою"
"через гатку перейшов холодноярець федоренко який був із хлопцями за старшого" "через гадку перейшов холодноярецьфедоренко який був із хлопцями за старшого"
"вирушають завтра зранку" "вирушають завтра з ранку"
"з воєнної точки зору частини армії унр здобули у криму видатну перемогу" "з воєнної точки зору частини армії уенер здобули у кримувидатну перемогу"
"мабуть сльози були замалим виразом його великого горя" "мабуть сльози були за малим виразом його великого горя"
"еней се зрівши дивовався" "енейсезрівши дивувався"
"і пекло в голову ввійшло" "і пекло в голову війшло"
"кубанців он там більше буде де наш полк атакував" "кубанцівон там більше буде де наш полк атакував"
"не хоче старий чучупака і накривати полюдськи після того як коцур спалив" "не хоче старий чучупака і накриватиполюдський після того як коцурспалив"
"визволитися від подальших страждань" "визволитеся від подальших страждань"
"накидав того літа а вони в наших плавнях затрималися всю січ мені засмерділи" "на кидавтого літа а вони в наших плавнях затрималися всю січ мені засмерділи"
"хай батюшка молиться за успіх нашої селянської зброї" "хай батюшкамулиться за успіх нашої селянської зброї"
"і вмиг прочумавшись з наскоком" "і в миг прочумавшись з наскоком"
"хлопець у скривавленій вишиванці за хвилину розкрив очі й ослабленою рукою потягнувся за револьвером" "хлопець ускривавленій вишиванці за хвилину розкрив очі й ослабленою рукою потягнувся за револьвером"
"тріщать лише набої й валить дим зі смородом нафти" "тріщать лише на бої й валить дим із смородом навти"
"ніхто не думав про ті бої і ту небезпеку яка жде їх у майбутньому" "ніхто не думав про ті боїі ту небезпеку яка ждеїху майбутньому"
"на позір перунова полка піднімає меч ареєва рука" "напозірперунова полка піднімає меч реєва рука"
"де ж левко" "де ж ловко"
"сідайте за той стіл" "сідайте з той стіл"
"візник із люїса строчить" "візникіз люїсострочить"
"виймати вікно можуть прокинутися" "виймати вікно можуть покинутися"
"решта території контролювалися повстанцями і німцями" "решта території контролювалася повстанцями і німцями"
"маневруємо щоб зіштовхнути червоних між собою" "маневруймо щоб зіштовхнути червоних між собою"
"а сильний і товстий мов бик" "а сильний товстий мов бик"
"як сучку в ретязку держав" "як сучку в ратязкуль держав"
"у мошнах штаб розмістився в будинку диякона" "у можнах штаб розмістився в будинку диякона"
"чутка малоправдоподібна бо медведівка нас би оповістила" "чутка мало правда подібна бо медведівка нас би оповістила"
"прошу мене не ображати шарпнулася катря" "прошу мене не ображати шарпнулося катран"
"аж сором слухать всім було" "аж сором слухать всiм було"
"пустити таких під бік так вони полк у пять секунд висічуть" "пустити таких підбік так вони полк у пятьсекунд висічуть"
"одягнений у високі рибальські чоботи морську чорну куртку і смушеву шапку фінку" "одягнени й у високі рибальські чоботи морську чорну куртку і смушеву шапку фінку"
"також за переказами майже всі козацькі гетьмани кошові отамани та відомі полковники були характерниками" "також за переказами майже всі козацькі гетьманикошові отамани та відомі полковники були характерниками"
"хай тут вода й не прозора як у катранці проте заворожує посвоєму" "хай тут вода й не прозора як у катранці проте заворожує по своєму"
"моргух мандрьох ярижниць пяниць" "моргух мандрьох ярижниць пянець"
"сліди зниклої цивілізації або загадкове життя приховане від цікавих очей сучасників" "сліди зникли і цивілізації або загадкове життя приховане від цікавих очей сучасників"
